step,epoch,theta_L_mean,theta_L_max,theta_L_grad,theta_R_mean,theta_R_max,theta_R_grad,core_mean,core_max,core_grad
245,0.0797,0.029050,0.695210,0.000000,0.028853,0.567373,0.000000,0.536041,6.631788,0.000000
246,0.08,0.029104,0.695158,0.000000,0.028907,0.570279,0.000000,0.536708,6.646659,0.000000
247,0.0804,0.029162,0.695106,0.000000,0.028968,0.572498,0.000000,0.537383,6.686304,0.000000
248,0.0807,0.029213,0.695052,0.000000,0.029034,0.575832,0.000000,0.538032,6.703720,0.000000
249,0.081,0.029269,0.694997,0.000000,0.029093,0.578490,0.000000,0.538647,6.698441,0.000000
250,0.0813,0.029319,0.694940,0.000000,0.029148,0.581946,0.000000,0.539240,6.702702,0.000000
251,0.0817,0.029366,0.694881,0.000000,0.029204,0.585071,0.000000,0.539789,6.699570,0.000000
252,0.082,0.029409,0.694821,0.000000,0.029255,0.587946,0.000000,0.540295,6.689839,0.000000
253,0.0823,0.029451,0.694763,0.000000,0.029307,0.589954,0.000000,0.540795,6.685089,0.000000
254,0.0826,0.029497,0.694705,0.000000,0.029354,0.589823,0.000000,0.541266,6.681465,0.000000
255,0.083,0.029538,0.694645,0.000000,0.029390,0.588079,0.000000,0.541665,6.651685,0.000000
256,0.0833,0.029581,0.694584,0.000000,0.029424,0.586473,0.000000,0.542043,6.623214,0.000000
257,0.0836,0.029621,0.694522,0.000000,0.029460,0.585763,0.000000,0.542415,6.598666,0.000000
258,0.084,0.029657,0.694459,0.000000,0.029498,0.584743,0.000000,0.542759,6.581196,0.000000
259,0.0843,0.029698,0.694395,0.000000,0.029530,0.583437,0.000000,0.543077,6.569869,0.000000
260,0.0846,0.029722,0.694330,0.000000,0.029559,0.581519,0.000000,0.543375,6.557162,0.000000
261,0.0849,0.029746,0.694266,0.000000,0.029584,0.578683,0.000000,0.543649,6.541672,0.000000
262,0.0853,0.029766,0.694202,0.000000,0.029611,0.575280,0.000000,0.543889,6.523996,0.000000
263,0.0856,0.029798,0.694135,0.000000,0.029642,0.572081,0.000000,0.544068,6.498259,0.000000
264,0.0859,0.029824,0.694067,0.000000,0.029673,0.569977,0.000000,0.544242,6.476869,0.000000
